requirement_id,source_document,source_document_sha256,source_line,clause_index,source_clause_sha256,original_norm,normative_signal,section,section_heading,verifiable_expectation,runtime_entry,code_locations,config_or_schema_locations,regression_test_locations,dynamic_evidence,paper_location,status,blocking_type,repair_or_boundary
ZR-L0079-C03,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,79,3,638ce2d6c6594614037ef56c561457a9065118d35cb0528bc0c331b40884ff2d,[OMITTED_FROM_PUBLIC_REPOSITORY],TERM:不能,0,[OMITTED_FROM_PUBLIC_REPOSITORY],"Claims remain within the registered relative, non-causal evidence boundary.",assemble-claims,formal_v2/formal_claims.py:64,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,CODE_REQUIRED,"The current anchor is section-level and cannot establish atomic EXACT status; add a clause-specific implementation, configuration, regression, and dynamic-evidence mapping."
ZR-L0080-C01,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,80,1,65c8271380c1e5633a28c44ad38f5a07f7f0789dcc316f5b712469520d5a0ba8,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,0,[OMITTED_FROM_PUBLIC_REPOSITORY],"Claims remain within the registered relative, non-causal evidence boundary.",assemble-claims,formal_v2/formal_claims.py:64,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,CODE_REQUIRED,"The current anchor is section-level and cannot establish atomic EXACT status; add a clause-specific implementation, configuration, regression, and dynamic-evidence mapping."
ZR-L0080-C02,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,80,2,6d5cf9f9651f0a591e2f18e7de8198aca581e54730d2b9107b05859d3195e7c9,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,0,[OMITTED_FROM_PUBLIC_REPOSITORY],"Claims remain within the registered relative, non-causal evidence boundary.",assemble-claims,formal_v2/formal_claims.py:64,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,CODE_REQUIRED,"The current anchor is section-level and cannot establish atomic EXACT status; add a clause-specific implementation, configuration, regression, and dynamic-evidence mapping."
ZR-L0080-C03,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,80,3,e1b1b5835f031e1f7145565fc8ca23effc05dfe0719c3f8dba687055963e3c02,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,0,[OMITTED_FROM_PUBLIC_REPOSITORY],"Claims remain within the registered relative, non-causal evidence boundary.",assemble-claims,formal_v2/formal_claims.py:64,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,CODE_REQUIRED,"The current anchor is section-level and cannot establish atomic EXACT status; add a clause-specific implementation, configuration, regression, and dynamic-evidence mapping."
ZR-L0081-C01,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,81,1,6b8150a297813423885eaf682ad87a5b82d466c3f4eb6992cab28c292d3f32aa,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,0,[OMITTED_FROM_PUBLIC_REPOSITORY],"Claims remain within the registered relative, non-causal evidence boundary.",assemble-claims,formal_v2/formal_claims.py:64,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,CODE_REQUIRED,"The current anchor is section-level and cannot establish atomic EXACT status; add a clause-specific implementation, configuration, regression, and dynamic-evidence mapping."
ZR-L0081-C02,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,81,2,2f9daa828907b93ff8a00d41a16828e0c6388bf3a95dadf816c8ee9c3bdac37d,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,0,[OMITTED_FROM_PUBLIC_REPOSITORY],"Claims remain within the registered relative, non-causal evidence boundary.",assemble-claims,formal_v2/formal_claims.py:64,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,CODE_REQUIRED,"The current anchor is section-level and cannot establish atomic EXACT status; add a clause-specific implementation, configuration, regression, and dynamic-evidence mapping."
ZR-L0081-C03,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,81,3,520240dc6c8c8ef31f0d5d259cbafe3c043efea6cf00ed4b372e6866b823907e,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,0,[OMITTED_FROM_PUBLIC_REPOSITORY],"Claims remain within the registered relative, non-causal evidence boundary.",assemble-claims,formal_v2/formal_claims.py:64,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,CODE_REQUIRED,"The current anchor is section-level and cannot establish atomic EXACT status; add a clause-specific implementation, configuration, regression, and dynamic-evidence mapping."
ZR-L0082-C01,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,82,1,9640866b243ce102e27cb1a2533e26afcd0fb6517ebab0c54ee541bbc800e8dc,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,0,[OMITTED_FROM_PUBLIC_REPOSITORY],"Claims remain within the registered relative, non-causal evidence boundary.",assemble-claims,formal_v2/formal_claims.py:64,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,CODE_REQUIRED,"The current anchor is section-level and cannot establish atomic EXACT status; add a clause-specific implementation, configuration, regression, and dynamic-evidence mapping."
ZR-L0082-C02,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,82,2,6f6004072ae719c784673f59abddc2527c0c263f8652017c0844b0b0cae6a5b5,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,0,[OMITTED_FROM_PUBLIC_REPOSITORY],"Claims remain within the registered relative, non-causal evidence boundary.",assemble-claims,formal_v2/formal_claims.py:64,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,CODE_REQUIRED,"The current anchor is section-level and cannot establish atomic EXACT status; add a clause-specific implementation, configuration, regression, and dynamic-evidence mapping."
ZR-L0082-C03,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,82,3,e3777e0dbd535ad4df5c568ddd341cc177349397bafd537aade5a82b66523576,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,0,[OMITTED_FROM_PUBLIC_REPOSITORY],"Claims remain within the registered relative, non-causal evidence boundary.",assemble-claims,formal_v2/formal_claims.py:64,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,CODE_REQUIRED,"The current anchor is section-level and cannot establish atomic EXACT status; add a clause-specific implementation, configuration, regression, and dynamic-evidence mapping."
ZR-L0083-C01,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,83,1,0885b665b207958d3c0e8642dd168e61041482dde0a1f1b337f7b0bfed56a511,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,0,[OMITTED_FROM_PUBLIC_REPOSITORY],"Claims remain within the registered relative, non-causal evidence boundary.",assemble-claims,formal_v2/formal_claims.py:64,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,CODE_REQUIRED,"The current anchor is section-level and cannot establish atomic EXACT status; add a clause-specific implementation, configuration, regression, and dynamic-evidence mapping."
ZR-L0083-C02,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,83,2,2f9daa828907b93ff8a00d41a16828e0c6388bf3a95dadf816c8ee9c3bdac37d,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,0,[OMITTED_FROM_PUBLIC_REPOSITORY],"Claims remain within the registered relative, non-causal evidence boundary.",assemble-claims,formal_v2/formal_claims.py:64,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,CODE_REQUIRED,"The current anchor is section-level and cannot establish atomic EXACT status; add a clause-specific implementation, configuration, regression, and dynamic-evidence mapping."
ZR-L0083-C03,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,83,3,a168759b39d526e193990e4f64b44eb35aafba23e94a968e38a41eb5b0ffd466,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,0,[OMITTED_FROM_PUBLIC_REPOSITORY],"Claims remain within the registered relative, non-causal evidence boundary.",assemble-claims,formal_v2/formal_claims.py:64,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,CODE_REQUIRED,"The current anchor is section-level and cannot establish atomic EXACT status; add a clause-specific implementation, configuration, regression, and dynamic-evidence mapping."
ZR-L0084-C01,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,84,1,8b851daef116dcb0480fb18ccb710ac62773c799cee39543b00712a5f149fb51,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,0,[OMITTED_FROM_PUBLIC_REPOSITORY],"Claims remain within the registered relative, non-causal evidence boundary.",assemble-claims,formal_v2/formal_claims.py:64,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,CODE_REQUIRED,"The current anchor is section-level and cannot establish atomic EXACT status; add a clause-specific implementation, configuration, regression, and dynamic-evidence mapping."
ZR-L0084-C02,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,84,2,9da0ca2bebcb2bc81b233ad82f700a6866e85515a0f5af59f250c91a61885987,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,0,[OMITTED_FROM_PUBLIC_REPOSITORY],"Claims remain within the registered relative, non-causal evidence boundary.",assemble-claims,formal_v2/formal_claims.py:64,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,CODE_REQUIRED,"The current anchor is section-level and cannot establish atomic EXACT status; add a clause-specific implementation, configuration, regression, and dynamic-evidence mapping."
ZR-L0084-C03,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,84,3,2187f82296ced17357748dcefaf0ea4e71f9babf7f78be4776eb20981be2e391,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,0,[OMITTED_FROM_PUBLIC_REPOSITORY],"Claims remain within the registered relative, non-causal evidence boundary.",assemble-claims,formal_v2/formal_claims.py:64,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,CODE_REQUIRED,"The current anchor is section-level and cannot establish atomic EXACT status; add a clause-specific implementation, configuration, regression, and dynamic-evidence mapping."
ZR-L0085-C01,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,85,1,efb9ac37a3f533830ffcfba10dd71614d8dbe1af1c26851b897d16c3a4cd340f,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,0,[OMITTED_FROM_PUBLIC_REPOSITORY],"Claims remain within the registered relative, non-causal evidence boundary.",assemble-claims,formal_v2/formal_claims.py:64,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,CODE_REQUIRED,"The current anchor is section-level and cannot establish atomic EXACT status; add a clause-specific implementation, configuration, regression, and dynamic-evidence mapping."
ZR-L0085-C02,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,85,2,ca28c8a6182daee4a067e1425820ffab8273f3ca267e45071d55aa37f907c65f,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,0,[OMITTED_FROM_PUBLIC_REPOSITORY],"Claims remain within the registered relative, non-causal evidence boundary.",assemble-claims,formal_v2/formal_claims.py:64,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,CODE_REQUIRED,"The current anchor is section-level and cannot establish atomic EXACT status; add a clause-specific implementation, configuration, regression, and dynamic-evidence mapping."
ZR-L0085-C03,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,85,3,3fcfdeba6890078b0f3d03940329b614ca7bc821541ccfd8174b33c2837bbfff,[OMITTED_FROM_PUBLIC_REPOSITORY],"TERM:冻结,只用",0,[OMITTED_FROM_PUBLIC_REPOSITORY],"Claims remain within the registered relative, non-causal evidence boundary.",assemble-claims,formal_v2/formal_claims.py:64,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,CODE_REQUIRED,"The current anchor is section-level and cannot establish atomic EXACT status; add a clause-specific implementation, configuration, regression, and dynamic-evidence mapping."
ZR-L0086-C01,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,86,1,a4bdcde74a789d296d2aa6fac917b2d390254c629170fb7cfb3d60fadef43290,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,0,[OMITTED_FROM_PUBLIC_REPOSITORY],"Claims remain within the registered relative, non-causal evidence boundary.",assemble-claims,formal_v2/formal_claims.py:64,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,CODE_REQUIRED,"The current anchor is section-level and cannot establish atomic EXACT status; add a clause-specific implementation, configuration, regression, and dynamic-evidence mapping."
ZR-L0086-C02,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,86,2,17a9a27d5b602e6568ddaf1def2f587f2b7529f6417156cfcc93daf8b84bc6dd,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,0,[OMITTED_FROM_PUBLIC_REPOSITORY],"Claims remain within the registered relative, non-causal evidence boundary.",assemble-claims,formal_v2/formal_claims.py:64,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,CODE_REQUIRED,"The current anchor is section-level and cannot establish atomic EXACT status; add a clause-specific implementation, configuration, regression, and dynamic-evidence mapping."
ZR-L0086-C03,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,86,3,6aab34b0ea01c59b3b1e273a587127e5f69653075e60974b357b12fbfe280d12,[OMITTED_FROM_PUBLIC_REPOSITORY],TERM:不能,0,[OMITTED_FROM_PUBLIC_REPOSITORY],"Claims remain within the registered relative, non-causal evidence boundary.",assemble-claims,formal_v2/formal_claims.py:64,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,CODE_REQUIRED,"The current anchor is section-level and cannot establish atomic EXACT status; add a clause-specific implementation, configuration, regression, and dynamic-evidence mapping."
ZR-L0087-C01,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,87,1,00ad95def4d7f19c775145fbe57fe13dabe7e194e9bdb0e08ca6c6228a0a6fcb,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,0,[OMITTED_FROM_PUBLIC_REPOSITORY],"Claims remain within the registered relative, non-causal evidence boundary.",assemble-claims,formal_v2/formal_claims.py:64,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,CODE_REQUIRED,"The current anchor is section-level and cannot establish atomic EXACT status; add a clause-specific implementation, configuration, regression, and dynamic-evidence mapping."
